SUM of TEUs,,Type,,,,
Month of Date,Port,Export_Empty,Export_Loaded,Import_Empty,Import_Loaded,Total_TEU
January 2019,"Export, Loaded","Savannah, GA",124373,,,
February 2019,"Export, Loaded","Savannah, GA",105260,,,
March 2019,"Export, Loaded","Savannah, GA",155083,,,
April 2019,"Export, Loaded","Savannah, GA",129726,,,
May 2019,"Export, Loaded","Savannah, GA",126895,,,
June 2019,"Export, Loaded","Savannah, GA",119295,,,
July 2019,"Export, Loaded","Savannah, GA",117790,,,
August 2019,"Export, Loaded","Savannah, GA",125558,,,
September 2019,"Export, Loaded","Savannah, GA",107972,,,
October 2019,"Export, Loaded","Savannah, GA",127971,,,
November 2019,"Export, Loaded","Savannah, GA",119126,,,
December 2019,"Export, Loaded","Savannah, GA",111324,,,
January 2020,"Export, Loaded","Savannah, GA",121960,,,
February 2020,"Export, Loaded","Savannah, GA",125953,,,
March 2020,"Export, Loaded","Savannah, GA",136774,,,
April 2020,"Export, Loaded","Savannah, GA",120852,,,
May 2020,"Export, Loaded","Savannah, GA",122271,,,
June 2020,"Export, Loaded","Savannah, GA",117424,,,
July 2020,"Export, Loaded","Savannah, GA",112464,,,
August 2020,"Export, Loaded","Savannah, GA",115665,,,
September 2020,"Export, Loaded","Savannah, GA",105229,,,
October 2020,"Export, Loaded","Savannah, GA",117148,,,
November 2020,"Export, Loaded","Savannah, GA",113357,,,
December 2020,"Export, Loaded","Savannah, GA",105796,,,
January 2021,"Export, Loaded","Savannah, GA",113365,,,
February 2021,"Export, Loaded","Savannah, GA",111045,,,
March 2021,"Export, Loaded","Savannah, GA",135283,,,
April 2021,"Export, Loaded","Savannah, GA",128205,,,
May 2021,"Export, Loaded","Savannah, GA",137812,,,
June 2021,"Export, Loaded","Savannah, GA",114266,,,
July 2021,"Export, Loaded","Savannah, GA",119072,,,
August 2021,"Export, Loaded","Savannah, GA",114070,,,
September 2021,"Export, Loaded","Savannah, GA",108900,,,
October 2021,"Export, Loaded","Savannah, GA",112907,,,
November 2021,"Export, Loaded","Savannah, GA",102508,,,
December 2021,"Export, Loaded","Savannah, GA",84800,,,
January 2022,"Export, Loaded","Savannah, GA",90886,,,
February 2022,"Export, Loaded","Savannah, GA",103690,,,
March 2022,"Export, Loaded","Savannah, GA",109372,,,
April 2022,"Export, Loaded","Savannah, GA",125330,,,
May 2022,"Export, Loaded","Savannah, GA",122287,,,
June 2022,"Export, Loaded","Savannah, GA",122332,,,
July 2022,"Export, Loaded","Savannah, GA",122928,,,
August 2022,"Export, Loaded","Savannah, GA",119192,,,
September 2022,"Export, Loaded","Savannah, GA",100236,,,
October 2022,"Export, Loaded","Savannah, GA",116297,,,
November 2022,"Export, Loaded","Savannah, GA",108577,,,
December 2022,"Export, Loaded","Savannah, GA",107724,,,
January 2023,"Export, Loaded","Savannah, GA",110305,,,
February 2023,"Export, Loaded","Savannah, GA",110772,,,
March 2023,"Export, Loaded","Savannah, GA",118101,,,
April 2023,"Export, Loaded","Savannah, GA",118277,,,
May 2023,"Export, Loaded","Savannah, GA",116247,,,
June 2023,"Export, Loaded","Savannah, GA",111116,,,
July 2023,"Export, Loaded","Savannah, GA",105640,,,
August 2023,"Export, Loaded","Savannah, GA",101539,,,
September 2023,"Export, Loaded","Savannah, GA",101539,,,
October 2023,"Export, Loaded","Savannah, GA",111774,,,
November 2023,"Export, Loaded","Savannah, GA",107623,,,
December 2023,"Export, Loaded","Savannah, GA",113197,,,
January 2024,"Export, Loaded","Savannah, GA",104685,,,
February 2024,"Export, Loaded","Savannah, GA",121933,,,
March 2024,"Export, Loaded","Savannah, GA",127997,,,
April 2024,"Export, Loaded","Savannah, GA",122514,,,
May 2024,"Export, Loaded","Savannah, GA",120664,,,
June 2024,"Export, Loaded","Savannah, GA",120366,,,
July 2024,"Export, Loaded","Savannah, GA",113878,,,
August 2024,"Export, Loaded","Savannah, GA",117828,,,
September 2024,"Export, Loaded","Savannah, GA",101728,,,
October 2024,"Export, Loaded","Savannah, GA",99361,,,
November 2024,"Export, Loaded","Savannah, GA",116004,,,
December 2024,"Export, Loaded","Savannah, GA",109931,,,
January 2025,"Export, Loaded","Savannah, GA",96853,,,
February 2025,"Export, Loaded","Savannah, GA",126924,,,
March 2025,"Export, Loaded","Savannah, GA",142612,,,
April 2025,"Export, Loaded","Savannah, GA",126880,,,
May 2025,"Export, Loaded","Savannah, GA",119873,,,
June 2025,"Export, Loaded","Houston, TX",133040,,,
June 2025,"Export, Loaded","Long Beach, CA",87627,,,
June 2025,"Export, Loaded","Los Angeles, CA",126144.25,,,
June 2025,"Export, Loaded","NWSA (Seattle & Tacoma, WA)",47293,,,
June 2025,"Export, Loaded","Oakland, CA",59592.5,,,
June 2025,"Export, Loaded","Port of Virginia, VA",83619,,,
June 2025,"Export, Loaded",Port of NY & NJ,120223,,,
June 2025,"Export, Loaded","Savannah, GA",115496,,,
June 2025,"Export, Loaded","Charleston, SC",56849,,,
January 2019,"Import, Empty","Charleston, SC",8120,,,
February 2019,"Import, Empty","Charleston, SC",6510,,,
March 2019,"Import, Empty","Charleston, SC",6095,,,
April 2019,"Import, Empty","Charleston, SC",7682,,,
May 2019,"Import, Empty","Charleston, SC",6175,,,
June 2019,"Import, Empty","Charleston, SC",8371,,,
July 2019,"Import, Empty","Charleston, SC",7535,,,
August 2019,"Import, Empty","Charleston, SC",7599,,,
September 2019,"Import, Empty","Charleston, SC",3935,,,
October 2019,"Import, Empty","Charleston, SC",6914,,,
November 2019,"Import, Empty","Charleston, SC",4955,,,
December 2019,"Import, Empty","Charleston, SC",6371,,,
January 2020,"Import, Empty","Charleston, SC",7098,,,
February 2020,"Import, Empty","Charleston, SC",5684,,,
March 2020,"Import, Empty","Charleston, SC",7625,,,
April 2020,"Import, Empty","Charleston, SC",5178,,,
May 2020,"Import, Empty","Charleston, SC",5262,,,
June 2020,"Import, Empty","Charleston, SC",3762,,,
July 2020,"Import, Empty","Charleston, SC",2676,,,
August 2020,"Import, Empty","Charleston, SC",2230,,,
September 2020,"Import, Empty","Charleston, SC",5653,,,
October 2020,"Import, Empty","Charleston, SC",5824,,,
November 2020,"Import, Empty","Charleston, SC",4161,,,
December 2020,"Import, Empty","Charleston, SC",4810,,,
January 2021,"Import, Empty","Charleston, SC",4626,,,
February 2021,"Import, Empty","Charleston, SC",3666,,,
March 2021,"Import, Empty","Charleston, SC",8981,,,
April 2021,"Import, Empty","Charleston, SC",4497,,,
May 2021,"Import, Empty","Charleston, SC",6095,,,
June 2021,"Import, Empty","Charleston, SC",9064,,,
July 2021,"Import, Empty","Charleston, SC",5534,,,
August 2021,"Import, Empty","Charleston, SC",3727,,,
September 2021,"Import, Empty","Charleston, SC",2943,,,
October 2021,"Import, Empty","Charleston, SC",5943,,,
November 2021,"Import, Empty","Charleston, SC",7172,,,
December 2021,"Import, Empty","Charleston, SC",6298,,,
January 2022,"Import, Empty","Charleston, SC",2976,,,
February 2022,"Import, Empty","Charleston, SC",1942,,,
March 2022,"Import, Empty","Charleston, SC",2021,,,
April 2022,"Import, Empty","Charleston, SC",1392,,,
May 2022,"Import, Empty","Charleston, SC",1835,,,
June 2022,"Import, Empty","Charleston, SC",1653,,,
July 2022,"Import, Empty","Charleston, SC",1923,,,
August 2022,"Import, Empty","Charleston, SC",2034,,,
September 2022,"Import, Empty","Charleston, SC",2571,,,
October 2022,"Import, Empty","Charleston, SC",2934,,,
November 2022,"Import, Empty","Charleston, SC",2098,,,
December 2022,"Import, Empty","Charleston, SC",1305,,,
January 2023,"Import, Empty","Charleston, SC",1542,,,
February 2023,"Import, Empty","Charleston, SC",3655,,,
March 2023,"Import, Empty","Charleston, SC",2372,,,
April 2023,"Import, Empty","Charleston, SC",2843,,,
May 2023,"Import, Empty","Charleston, SC",3308,,,
June 2023,"Import, Empty","Charleston, SC",2982,,,
July 2023,"Import, Empty","Charleston, SC",1258,,,
August 2023,"Import, Empty","Charleston, SC",1388,,,
September 2023,"Import, Empty","Charleston, SC",1777,,,
October 2023,"Import, Empty","Charleston, SC",2489,,,
November 2023,"Import, Empty","Charleston, SC",2478,,,
December 2023,"Import, Empty","Charleston, SC",1643,,,
January 2024,"Import, Empty","Charleston, SC",3255,,,
February 2024,"Import, Empty","Charleston, SC",1394,,,
March 2024,"Import, Empty","Charleston, SC",1343,,,
April 2024,"Import, Empty","Charleston, SC",1538,,,
May 2024,"Import, Empty","Charleston, SC",2575,,,
June 2024,"Import, Empty","Charleston, SC",1839,,,
July 2024,"Import, Empty","Charleston, SC",1733,,,
August 2024,"Import, Empty","Charleston, SC",1015,,,
September 2024,"Import, Empty","Charleston, SC",3139,,,
October 2024,"Import, Empty","Charleston, SC",794,,,
November 2024,"Import, Empty","Charleston, SC",3400,,,
December 2024,"Import, Empty","Charleston, SC",2027,,,
January 2025,"Import, Empty","Charleston, SC",4474,,,
February 2025,"Import, Empty","Charleston, SC",2958,,,
March 2025,"Import, Empty","Charleston, SC",2742,,,
April 2025,"Import, Empty","Charleston, SC",2155,,,
May 2025,"Import, Empty","Charleston, SC",1824,,,
January 2019,"Import, Empty","Houston, TX",10975,,,
February 2019,"Import, Empty","Houston, TX",9759,,,
March 2019,"Import, Empty","Houston, TX",35333,,,
April 2019,"Import, Empty","Houston, TX",27182,,,
May 2019,"Import, Empty","Houston, TX",21289,,,
June 2019,"Import, Empty","Houston, TX",20003,,,
July 2019,"Import, Empty","Houston, TX",20426,,,
August 2019,"Import, Empty","Houston, TX",16986,,,
September 2019,"Import, Empty","Houston, TX",22168,,,
October 2019,"Import, Empty","Houston, TX",17720,,,
November 2019,"Import, Empty","Houston, TX",22188,,,
December 2019,"Import, Empty","Houston, TX",28513,,,
January 2020,"Import, Empty","Houston, TX",30252,,,
February 2020,"Import, Empty","Houston, TX",44560,,,
March 2020,"Import, Empty","Houston, TX",37448,,,
April 2020,"Import, Empty","Houston, TX",18422,,,
May 2020,"Import, Empty","Houston, TX",8959,,,
June 2020,"Import, Empty","Houston, TX",17002,,,
July 2020,"Import, Empty","Houston, TX",21677,,,
August 2020,"Import, Empty","Houston, TX",11970,,,
September 2020,"Import, Empty","Houston, TX",10701,,,
October 2020,"Import, Empty","Houston, TX",12871,,,
November 2020,"Import, Empty","Houston, TX",8018,,,
December 2020,"Import, Empty","Houston, TX",14323,,,
January 2021,"Import, Empty","Houston, TX",10264,,,
February 2021,"Import, Empty","Houston, TX",9262,,,
March 2021,"Import, Empty","Houston, TX",18524,,,
April 2021,"Import, Empty","Houston, TX",14431,,,
May 2021,"Import, Empty","Houston, TX",8633,,,
June 2021,"Import, Empty","Houston, TX",12188,,,
July 2021,"Import, Empty","Houston, TX",9003,,,
August 2021,"Import, Empty","Houston, TX",8652,,,
September 2021,"Import, Empty","Houston, TX",10114,,,
October 2021,"Import, Empty","Houston, TX",12525,,,
November 2021,"Import, Empty","Houston, TX",9004,,,
December 2021,"Import, Empty","Houston, TX",3451,,,
January 2022,"Import, Empty","Houston, TX",4737,,,
February 2022,"Import, Empty","Houston, TX",7125,,,
March 2022,"Import, Empty","Houston, TX",4723,,,
April 2022,"Import, Empty","Houston, TX",13513,,,
May 2022,"Import, Empty","Houston, TX",13469,,,
June 2022,"Import, Empty","Houston, TX",9764,,,
July 2022,"Import, Empty","Houston, TX",8310,,,
August 2022,"Import, Empty","Houston, TX",7775,,,
September 2022,"Import, Empty","Houston, TX",9964,,,
October 2022,"Import, Empty","Houston, TX",8098,,,
November 2022,"Import, Empty","Houston, TX",6708,,,
December 2022,"Import, Empty","Houston, TX",6619,,,
January 2023,"Import, Empty","Houston, TX",21648,,,
February 2023,"Import, Empty","Houston, TX",17841,,,
March 2023,"Import, Empty","Houston, TX",9948,,,
April 2023,"Import, Empty","Houston, TX",14408,,,
May 2023,"Import, Empty","Houston, TX",12087,,,
June 2023,"Import, Empty","Houston, TX",18660,,,
July 2023,"Import, Empty","Houston, TX",10878,,,
August 2023,"Import, Empty","Houston, TX",7558,,,
September 2023,"Import, Empty","Houston, TX",16208,,,
October 2023,"Import, Empty","Houston, TX",12321,,,
November 2023,"Import, Empty","Houston, TX",8356,,,
December 2023,"Import, Empty","Houston, TX",14814,,,
January 2024,"Import, Empty","Houston, TX",15788,,,
February 2024,"Import, Empty","Houston, TX",18152,,,
March 2024,"Import, Empty","Houston, TX",14269,,,
April 2024,"Import, Empty","Houston, TX",13856,,,
May 2024,"Import, Empty","Houston, TX",16457,,,
June 2024,"Import, Empty","Houston, TX",11204,,,
July 2024,"Import, Empty","Houston, TX",12727,,,
August 2024,"Import, Empty","Houston, TX",16172,,,
September 2024,"Import, Empty","Houston, TX",11842,,,
October 2024,"Import, Empty","Houston, TX",7760,,,
November 2024,"Import, Empty","Houston, TX",14475,,,
December 2024,"Import, Empty","Houston, TX",19082,,,
January 2025,"Import, Empty","Houston, TX",16186,,,
February 2025,"Import, Empty","Houston, TX",22068,,,
March 2025,"Import, Empty","Houston, TX",21802,,,
April 2025,"Import, Empty","Houston, TX",18489,,,
May 2025,"Import, Empty","Houston, TX",18358,,,
January 2019,"Import, Empty","Long Beach, CA",6290,,,
February 2019,"Import, Empty","Long Beach, CA",5734,,,
March 2019,"Import, Empty","Long Beach, CA",9033,,,
April 2019,"Import, Empty","Long Beach, CA",6713,,,
May 2019,"Import, Empty","Long Beach, CA",4887,,,
June 2019,"Import, Empty","Long Beach, CA",6221,,,
July 2019,"Import, Empty","Long Beach, CA",4862,,,
August 2019,"Import, Empty","Long Beach, CA",7160,,,
September 2019,"Import, Empty","Long Beach, CA",4606,,,
October 2019,"Import, Empty","Long Beach, CA",5155,,,
November 2019,"Import, Empty","Long Beach, CA",6263,,,
December 2019,"Import, Empty","Long Beach, CA",7783,,,
January 2020,"Import, Empty","Long Beach, CA",7437,,,
February 2020,"Import, Empty","Long Beach, CA",9291,,,
March 2020,"Import, Empty","Long Beach, CA",12352,,,
April 2020,"Import, Empty","Long Beach, CA",17758,,,
May 2020,"Import, Empty","Long Beach, CA",9219,,,
June 2020,"Import, Empty","Long Beach, CA",11300,,,
July 2020,"Import, Empty","Long Beach, CA",12755,,,
August 2020,"Import, Empty","Long Beach, CA",13691,,,
September 2020,"Import, Empty","Long Beach, CA",11335,,,
October 2020,"Import, Empty","Long Beach, CA",14528,,,
November 2020,"Import, Empty","Long Beach, CA",13117,,,
December 2020,"Import, Empty","Long Beach, CA",13588,,,
January 2021,"Import, Empty","Long Beach, CA",13277,,,
February 2021,"Import, Empty","Long Beach, CA",13132,,,
March 2021,"Import, Empty","Long Beach, CA",13488,,,
April 2021,"Import, Empty","Long Beach, CA",11577,,,
May 2021,"Import, Empty","Long Beach, CA",13065,,,
June 2021,"Import, Empty","Long Beach, CA",12634,,,
July 2021,"Import, Empty","Long Beach, CA",15592,,,
August 2021,"Import, Empty","Long Beach, CA",12289,,,
September 2021,"Import, Empty","Long Beach, CA",13492,,,
October 2021,"Import, Empty","Long Beach, CA",12129,,,
November 2021,"Import, Empty","Long Beach, CA",11090,,,
December 2021,"Import, Empty","Long Beach, CA",12525,,,
January 2022,"Import, Empty","Long Beach, CA",12492,,,
February 2022,"Import, Empty","Long Beach, CA",11617,,,
March 2022,"Import, Empty","Long Beach, CA",11597,,,
April 2022,"Import, Empty","Long Beach, CA",12895,,,
May 2022,"Import, Empty","Long Beach, CA",10673,,,
June 2022,"Import, Empty","Long Beach, CA",14644,,,
July 2022,"Import, Empty","Long Beach, CA",14887,,,
August 2022,"Import, Empty","Long Beach, CA",12444,,,
September 2022,"Import, Empty","Long Beach, CA",16693,,,
October 2022,"Import, Empty","Long Beach, CA",16518,,,
November 2022,"Import, Empty","Long Beach, CA",17767,,,
December 2022,"Import, Empty","Long Beach, CA",15982,,,
January 2023,"Import, Empty","Long Beach, CA",13298,,,
February 2023,"Import, Empty","Long Beach, CA",13258,,,
March 2023,"Import, Empty","Long Beach, CA",14312,,,
April 2023,"Import, Empty","Long Beach, CA",16816,,,
May 2023,"Import, Empty","Long Beach, CA",12970,,,
June 2023,"Import, Empty","Long Beach, CA",14115,,,
July 2023,"Import, Empty","Long Beach, CA",16934,,,
August 2023,"Import, Empty","Long Beach, CA",15277,,,
September 2023,"Import, Empty","Long Beach, CA",18448,,,
October 2023,"Import, Empty","Long Beach, CA",14817,,,
November 2023,"Import, Empty","Long Beach, CA",15064,,,
December 2023,"Import, Empty","Long Beach, CA",15637,,,
January 2024,"Import, Empty","Long Beach, CA",12982,,,
February 2024,"Import, Empty","Long Beach, CA",12930,,,
March 2024,"Import, Empty","Long Beach, CA",15714,,,
April 2024,"Import, Empty","Long Beach, CA",13270,,,
May 2024,"Import, Empty","Long Beach, CA",13906,,,
June 2024,"Import, Empty","Long Beach, CA",13906,,,
July 2024,"Import, Empty","Long Beach, CA",16959,,,
August 2024,"Import, Empty","Long Beach, CA",13610,,,
September 2024,"Import, Empty","Long Beach, CA",13382,,,
October 2024,"Import, Empty","Long Beach, CA",14646,,,
November 2024,"Import, Empty","Long Beach, CA",15306,,,
December 2024,"Import, Empty","Long Beach, CA",14483,,,
January 2025,"Import, Empty","Long Beach, CA",13225,,,
February 2025,"Import, Empty","Long Beach, CA",14397,,,
March 2025,"Import, Empty","Long Beach, CA",17213,,,
April 2025,"Import, Empty","Long Beach, CA",17368,,,
May 2025,"Import, Empty","Long Beach, CA",15424,,,
January 2019,"Import, Empty","Los Angeles, CA",15807.75,,,
February 2019,"Import, Empty","Los Angeles, CA",16234.8,,,
March 2019,"Import, Empty","Los Angeles, CA",13866.95,,,
April 2019,"Import, Empty","Los Angeles, CA",17598.85,,,
May 2019,"Import, Empty","Los Angeles, CA",12524.4,,,
June 2019,"Import, Empty","Los Angeles, CA",9517.5,,,
July 2019,"Import, Empty","Los Angeles, CA",11166.7,,,
August 2019,"Import, Empty","Los Angeles, CA",11472.55,,,
September 2019,"Import, Empty","Los Angeles, CA",12360.9,,,
October 2019,"Import, Empty","Los Angeles, CA",9656.9,,,
November 2019,"Import, Empty","Los Angeles, CA",9087.95,,,
December 2019,"Import, Empty","Los Angeles, CA",10283.25,,,
January 2020,"Import, Empty","Los Angeles, CA",11030.65,,,
February 2020,"Import, Empty","Los Angeles, CA",8710,,,
March 2020,"Import, Empty","Los Angeles, CA",11352.75,,,
April 2020,"Import, Empty","Los Angeles, CA",4075,,,
May 2020,"Import, Empty","Los Angeles, CA",43,,,
June 2020,"Import, Empty","Los Angeles, CA",68,,,
July 2020,"Import, Empty","Los Angeles, CA",1168,,,
August 2020,"Import, Empty","Los Angeles, CA",738.8,,,
September 2020,"Import, Empty","Los Angeles, CA",4887.05,,,
October 2020,"Import, Empty","Los Angeles, CA",4199.6,,,
November 2020,"Import, Empty","Los Angeles, CA",1247.7,,,
December 2020,"Import, Empty","Los Angeles, CA",1790.3,,,
January 2021,"Import, Empty","Los Angeles, CA",254,,,
February 2021,"Import, Empty","Los Angeles, CA",1270.25,,,
March 2021,"Import, Empty","Los Angeles, CA",3350.25,,,
April 2021,"Import, Empty","Los Angeles, CA",4554.75,,,
May 2021,"Import, Empty","Los Angeles, CA",5088.9,,,
June 2021,"Import, Empty","Los Angeles, CA",1790.35,,,
July 2021,"Import, Empty","Los Angeles, CA",120.7,,,
August 2021,"Import, Empty","Los Angeles, CA",3201.7,,,
September 2021,"Import, Empty","Los Angeles, CA",1510.95,,,
October 2021,"Import, Empty","Los Angeles, CA",1426.95,,,
November 2021,"Import, Empty","Los Angeles, CA",1865.4,,,
December 2021,"Import, Empty","Los Angeles, CA",2272.45,,,
January 2022,"Import, Empty","Los Angeles, CA",1266.55,,,
February 2022,"Import, Empty","Los Angeles, CA",2739.6,,,
March 2022,"Import, Empty","Los Angeles, CA",2580.05,,,
April 2022,"Import, Empty","Los Angeles, CA",1594.5,,,
May 2022,"Import, Empty","Los Angeles, CA",1719.15,,,
June 2022,"Import, Empty","Los Angeles, CA",3586.95,,,
July 2022,"Import, Empty","Los Angeles, CA",5256.6,,,
August 2022,"Import, Empty","Los Angeles, CA",2064.75,,,
September 2022,"Import, Empty","Los Angeles, CA",2113.4,,,
October 2022,"Import, Empty","Los Angeles, CA",4356.8,,,
November 2022,"Import, Empty","Los Angeles, CA",4475.7,,,
December 2022,"Import, Empty","Los Angeles, CA",7825.9,,,
January 2023,"Import, Empty","Los Angeles, CA",6480.7,,,
February 2023,"Import, Empty","Los Angeles, CA",2175.2,,,
March 2023,"Import, Empty","Los Angeles, CA",5991,,,
April 2023,"Import, Empty","Los Angeles, CA",4195.25,,,
May 2023,"Import, Empty","Los Angeles, CA",2535.8,,,
June 2023,"Import, Empty","Los Angeles, CA",2069.55,,,
July 2023,"Import, Empty","Los Angeles, CA",641.95,,,
August 2023,"Import, Empty","Los Angeles, CA",2758.95,,,
September 2023,"Import, Empty","Los Angeles, CA",1444,,,
October 2023,"Import, Empty","Los Angeles, CA",109,,,
November 2023,"Import, Empty","Los Angeles, CA",140.9,,,
December 2023,"Import, Empty","Los Angeles, CA",191,,,
January 2024,"Import, Empty","Los Angeles, CA",179,,,
February 2024,"Import, Empty","Los Angeles, CA",139,,,
March 2024,"Import, Empty","Los Angeles, CA",1018.45,,,
April 2024,"Import, Empty","Los Angeles, CA",253,,,
May 2024,"Import, Empty","Los Angeles, CA",467.85,,,
June 2024,"Import, Empty","Los Angeles, CA",545,,,
July 2024,"Import, Empty","Los Angeles, CA",358.45,,,
August 2024,"Import, Empty","Los Angeles, CA",1336.6,,,
September 2024,"Import, Empty","Los Angeles, CA",2083.85,,,
October 2024,"Import, Empty","Los Angeles, CA",512.25,,,
November 2024,"Import, Empty","Los Angeles, CA",238.85,,,
December 2024,"Import, Empty","Los Angeles, CA",397,,,
January 2025,"Import, Empty","Los Angeles, CA",144,,,
February 2025,"Import, Empty","Los Angeles, CA",33,,,
March 2025,"Import, Empty","Los Angeles, CA",1062.25,,,
April 2025,"Import, Empty","Los Angeles, CA",654.15,,,
May 2025,"Import, Empty","Los Angeles, CA",413.6,,,
January 2019,"Import, Empty","NWSA (Seattle & Tacoma, WA)",15978,,,
February 2019,"Import, Empty","NWSA (Seattle & Tacoma, WA)",12207,,,
March 2019,"Import, Empty","NWSA (Seattle & Tacoma, WA)",20084,,,
April 2019,"Import, Empty","NWSA (Seattle & Tacoma, WA)",15221,,,
May 2019,"Import, Empty","NWSA (Seattle & Tacoma, WA)",13121,,,
June 2019,"Import, Empty","NWSA (Seattle & Tacoma, WA)",13320,,,
July 2019,"Import, Empty","NWSA (Seattle & Tacoma, WA)",8965,,,
August 2019,"Import, Empty","NWSA (Seattle & Tacoma, WA)",9929,,,
September 2019,"Import, Empty","NWSA (Seattle & Tacoma, WA)",9619,,,
October 2019,"Import, Empty","NWSA (Seattle & Tacoma, WA)",13072,,,
November 2019,"Import, Empty","NWSA (Seattle & Tacoma, WA)",13570,,,
December 2019,"Import, Empty","NWSA (Seattle & Tacoma, WA)",12688,,,
January 2020,"Import, Empty","NWSA (Seattle & Tacoma, WA)",10709,,,
February 2020,"Import, Empty","NWSA (Seattle & Tacoma, WA)",12570,,,
March 2020,"Import, Empty","NWSA (Seattle & Tacoma, WA)",16317,,,
April 2020,"Import, Empty","NWSA (Seattle & Tacoma, WA)",6173,,,
May 2020,"Import, Empty","NWSA (Seattle & Tacoma, WA)",8123,,,
June 2020,"Import, Empty","NWSA (Seattle & Tacoma, WA)",6939,,,
July 2020,"Import, Empty","NWSA (Seattle & Tacoma, WA)",5984,,,
August 2020,"Import, Empty","NWSA (Seattle & Tacoma, WA)",5291,,,
September 2020,"Import, Empty","NWSA (Seattle & Tacoma, WA)",6878,,,
October 2020,"Import, Empty","NWSA (Seattle & Tacoma, WA)",8165,,,
November 2020,"Import, Empty","NWSA (Seattle & Tacoma, WA)",10754,,,
December 2020,"Import, Empty","NWSA (Seattle & Tacoma, WA)",7434,,,
January 2021,"Import, Empty","NWSA (Seattle & Tacoma, WA)",6662,,,
February 2021,"Import, Empty","NWSA (Seattle & Tacoma, WA)",5808,,,
March 2021,"Import, Empty","NWSA (Seattle & Tacoma, WA)",8435,,,
April 2021,"Import, Empty","NWSA (Seattle & Tacoma, WA)",5367,,,
May 2021,"Import, Empty","NWSA (Seattle & Tacoma, WA)",9449,,,
June 2021,"Import, Empty","NWSA (Seattle & Tacoma, WA)",7639,,,
July 2021,"Import, Empty","NWSA (Seattle & Tacoma, WA)",5128,,,
August 2021,"Import, Empty","NWSA (Seattle & Tacoma, WA)",7898,,,
September 2021,"Import, Empty","NWSA (Seattle & Tacoma, WA)",16522,,,
October 2021,"Import, Empty","NWSA (Seattle & Tacoma, WA)",5000,,,
November 2021,"Import, Empty","NWSA (Seattle & Tacoma, WA)",7935,,,
December 2021,"Import, Empty","NWSA (Seattle & Tacoma, WA)",4166,,,
January 2022,"Import, Empty","NWSA (Seattle & Tacoma, WA)",6519,,,
February 2022,"Import, Empty","NWSA (Seattle & Tacoma, WA)",3988,,,
March 2022,"Import, Empty","NWSA (Seattle & Tacoma, WA)",7522,,,
April 2022,"Import, Empty","NWSA (Seattle & Tacoma, WA)",4607,,,
May 2022,"Import, Empty","NWSA (Seattle & Tacoma, WA)",6942,,,
June 2022,"Import, Empty","NWSA (Seattle & Tacoma, WA)",5996,,,
July 2022,"Import, Empty","NWSA (Seattle & Tacoma, WA)",6157,,,
August 2022,"Import, Empty","NWSA (Seattle & Tacoma, WA)",3259,,,
September 2022,"Import, Empty","NWSA (Seattle & Tacoma, WA)",3788,,,
October 2022,"Import, Empty","NWSA (Seattle & Tacoma, WA)",9563,,,
November 2022,"Import, Empty","NWSA (Seattle & Tacoma, WA)",5272,,,
December 2022,"Import, Empty","NWSA (Seattle & Tacoma, WA)",7940,,,
January 2023,"Import, Empty","NWSA (Seattle & Tacoma, WA)",4623,,,
February 2023,"Import, Empty","NWSA (Seattle & Tacoma, WA)",4352,,,
March 2023,"Import, Empty","NWSA (Seattle & Tacoma, WA)",8613,,,
April 2023,"Import, Empty","NWSA (Seattle & Tacoma, WA)",5542,,,
May 2023,"Import, Empty","NWSA (Seattle & Tacoma, WA)",5045,,,
June 2023,"Import, Empty","NWSA (Seattle & Tacoma, WA)",6954,,,
July 2023,"Import, Empty","NWSA (Seattle & Tacoma, WA)",3537,,,
August 2023,"Import, Empty","NWSA (Seattle & Tacoma, WA)",6219,,,
September 2023,"Import, Empty","NWSA (Seattle & Tacoma, WA)",5632,,,
October 2023,"Import, Empty","NWSA (Seattle & Tacoma, WA)",8106,,,
November 2023,"Import, Empty","NWSA (Seattle & Tacoma, WA)",9319,,,
December 2023,"Import, Empty","NWSA (Seattle & Tacoma, WA)",9016,,,
January 2024,"Import, Empty","NWSA (Seattle & Tacoma, WA)",4096,,,
February 2024,"Import, Empty","NWSA (Seattle & Tacoma, WA)",4285,,,
March 2024,"Import, Empty","NWSA (Seattle & Tacoma, WA)",12379,,,
April 2024,"Import, Empty","NWSA (Seattle & Tacoma, WA)",7275,,,
May 2024,"Import, Empty","NWSA (Seattle & Tacoma, WA)",10074,,,
June 2024,"Import, Empty","NWSA (Seattle & Tacoma, WA)",6261,,,
July 2024,"Import, Empty","NWSA (Seattle & Tacoma, WA)",3452,,,
August 2024,"Import, Empty","NWSA (Seattle & Tacoma, WA)",3289,,,
September 2024,"Import, Empty","NWSA (Seattle & Tacoma, WA)",2002,,,
October 2024,"Import, Empty","NWSA (Seattle & Tacoma, WA)",3040,,,
November 2024,"Import, Empty","NWSA (Seattle & Tacoma, WA)",7865,,,
December 2024,"Import, Empty","NWSA (Seattle & Tacoma, WA)",8174,,,
January 2025,"Import, Empty","NWSA (Seattle & Tacoma, WA)",8573,,,
February 2025,"Import, Empty","NWSA (Seattle & Tacoma, WA)",4231,,,
March 2025,"Import, Empty","NWSA (Seattle & Tacoma, WA)",5913,,,
